LOAN_ID,CIVILIAN_NONINSTITUTIONAL_POPULATION,EMPLOYMENT,EMPLOYMENT_POPULATION_RATIO,LABOR_FORCE,LABOR_FORCE_PARTICIPATION_RATE,UNEMPLOYMENT,UNEMPLOYMENT_RATE
139663820,8113343.0,99910.18253968254,60.150000000000006,103646.17857142857,62.4,3735.996031746032,3.8845238095238095
139792777,3486488.0,59513.96531791907,56.45,62036.173410404626,58.9,2522.208092485549,4.54971098265896
144868589,4506341.0,120132.41911764706,66.75,124105.29411764706,68.94999999999999,3972.875,3.197058823529412
139585871,4487838.0,120194.36029411765,66.94999999999999,124037.4044117647,69.1,3843.044117647059,2.961764705882353
140433195,5618892.0,66126.0425,65.25,68242.8675,67.4,2116.825,2.939250000000001
140373200,2309040.0,104612.93827160494,66.15,107616.25925925926,68.15,3003.320987654321,2.8728395061728396
140278631,1.0267051E7,193036.78494623656,60.1,200962.0,62.6,7925.215053763441,3.9155913978494623
139881418,1.0267051E7,193036.78494623656,60.1,200962.0,62.6,7925.215053763441,3.9155913978494623
144285296,5624222.0,66690.4475,65.55,68641.9675,67.65,1951.52,2.9915
145052273,4801172.0,98005.80208333333,61.65,101098.78125,63.599999999999994,3092.9791666666665,3.1723958333333333
145003603,5350182.0,105036.387283237,59.5,108528.2774566474,61.5,3491.8901734104047,3.5589595375722545
139849010,4487838.0,120194.36029411765,66.94999999999999,124037.4044117647,69.1,3843.044117647059,2.961764705882353
143501197,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
144876387,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
144749716,8140196.0,100250.75793650794,60.1,104171.80952380953,62.5,3921.0515873015875,4.14047619047619
138984833,8161023.0,125483.75813953488,58.75,130165.30697674419,61.05,4681.548837209302,3.8637209302325584
139044631,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
139529577,1.7235903E7,342820.981042654,57.2,354779.7867298578,59.2,11958.805687203792,3.484834123222749
139184503,4398038.0,104679.10650887575,68.0,107263.81065088758,69.80000000000001,2584.7041420118344,2.3816568047337277
143377031,9228133.0,176428.87234042553,60.05,184433.2,62.8,8004.327659574468,4.620851063829787
140946400,4615678.0,101504.8476821192,65.45,104120.22516556291,67.25,2615.3774834437086,2.411258278145695
139179955,1.95378705E7,372985.5051546392,59.7,389568.44329896907,62.5,16582.938144329895,4.655154639175258
140876499,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140557850,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140874799,2883536.0,58302.37823834197,63.4,60584.40414507772,66.0,2282.0259067357515,3.3658031088082905
143516042,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
139559057,5618892.0,66126.0425,65.25,68242.8675,67.4,2116.825,2.939250000000001
139478666,1.122422E7,427864.18536585366,58.0,444331.6,60.35,16467.414634146342,3.557073170731707
143372271,2.1749117E7,148069.78793418646,61.7,153587.72943327238,64.0,5517.941499085923,3.847166361974406
144634341,1.0012732E7,168001.50522648083,61.75,175687.0592334495,64.55000000000001,7685.554006968641,4.8567944250871085
139145217,2.1628777E7,145734.1663619744,61.25,151628.802559415,63.7,5894.636197440585,4.149360146252285
140739727,2883536.0,58302.37823834197,63.4,60584.40414507772,66.0,2282.0259067357515,3.3658031088082905
140818506,9221933.0,175957.65106382978,59.95,183601.9744680851,62.6,7644.3234042553195,4.171489361702127
140705834,1.0016704E7,168247.28222996515,61.75,175188.3205574913,64.35,6941.038327526132,4.113588850174216
138916227,4009500.0,113851.61224489796,56.45,118107.9387755102,58.5,4256.326530612245,3.975510204081633
144490703,1451673.0,40437.51685393258,51.5,42439.59550561798,54.15,2002.0786516853932,5.073033707865169
144349433,4030544.0,114185.17346938775,56.5,118270.22448979592,58.45,4085.0510204081634,3.7132653061224485
144439870,2.1749117E7,148069.78793418646,61.7,153587.72943327238,64.0,5517.941499085923,3.847166361974406
139804198,4487838.0,120194.36029411765,66.94999999999999,124037.4044117647,69.1,3843.044117647059,2.961764705882353
143854621,5227002.0,94701.70879120879,62.55,98114.15934065935,64.85,3412.4505494505493,3.544505494505495
144351623,1.7292525E7,343138.18957345973,57.15,355053.7488151659,59.15,11915.559241706162,3.571563981042654
144328113,773369.0,191043.0,60.4,197497.6923076923,62.45,6454.692307692308,3.369230769230769
140877607,5618892.0,66126.0425,65.25,68242.8675,67.4,2116.825,2.939250000000001
140736229,771859.0,188767.07692307694,60.0,195995.92307692306,62.2,7228.846153846154,3.9076923076923076
144545852,3854051.0,75993.76388888889,55.9,78713.79166666667,57.95,2720.027777777778,3.738194444444445
144227024,5227002.0,94701.70879120879,62.55,98114.15934065935,64.85,3412.4505494505493,3.544505494505495
140432219,3849700.0,75158.8125,55.5,77982.23611111111,57.65,2823.4236111111113,3.8583333333333334
144069947,5651475.0,251695.04615384617,58.7,263999.9846153846,61.650000000000006,12304.938461538462,5.7784615384615385
144370258,846012.0,28310.054794520547,60.3,29349.698630136987,62.5,1039.6438356164383,3.683561643835616
144338243,1475902.0,45882.403361344535,67.55000000000001,47252.470588235294,69.6,1370.0672268907563,2.809243697478992
140654234,8161023.0,125483.75813953488,58.75,130165.30697674419,61.05,4681.548837209302,3.8637209302325584
144332234,7067580.0,152241.5693430657,60.650000000000006,157848.66423357665,62.9,5607.094890510949,3.654014598540146
139855224,4015103.0,113790.64285714286,56.4,117502.13265306123,58.25,3711.4897959183672,3.3836734693877553
139592372,2.1660609E7,146805.10786106033,61.5,152406.89945155394,63.849999999999994,5601.791590493602,3.897989031078611
138958839,1.95378705E7,372985.5051546392,59.7,389568.44329896907,62.5,16582.938144329895,4.655154639175258
138884202,3580429.0,92091.79047619048,55.65,97261.54285714286,58.7,5169.752380952381,5.944761904761904
138975822,7063346.0,151140.4598540146,60.25,157675.52554744526,62.8,6535.065693430657,4.2642335766423365
138924923,2.1628777E7,145734.1663619744,61.25,151628.802559415,63.7,5894.636197440585,4.149360146252285
138840336,4481225.0,119814.36764705883,66.80000000000001,123816.58088235294,69.05,4002.2132352941176,3.1750000000000003
140192333,1.122422E7,427864.18536585366,58.0,444331.6,60.35,16467.414634146342,3.557073170731707
140402253,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
139977508,2223722.0,44620.04666666667,64.4,45991.2,66.4,1371.1533333333334,2.6460000000000004
139968741,1.7235903E7,342820.981042654,57.2,354779.7867298578,59.2,11958.805687203792,3.484834123222749
140112738,4751716.0,271415.4166666667,65.3,281814.75,67.80000000000001,10399.333333333334,3.85
144318274,2.1721362E7,148106.2084095064,61.75,153461.73126142597,64.05,5355.522851919562,3.6914076782449725
138934986,2381751.0,221748.19444444444,60.6,231909.38888888888,63.349999999999994,10161.194444444445,4.133333333333334
138956521,5330765.0,103166.44508670521,58.75,107037.54913294797,60.900000000000006,3871.1040462427745,3.9526011560693646
144216584,2.1721362E7,148106.2084095064,61.75,153461.73126142597,64.05,5355.522851919562,3.6914076782449725
144165562,1.9555657E7,376339.75257731957,60.125,391946.82216494845,62.875,15607.069587628866,4.305412371134021
138788370,1.95378705E7,372985.5051546392,59.7,389568.44329896907,62.5,16582.938144329895,4.655154639175258
139027560,8161023.0,125483.75813953488,58.75,130165.30697674419,61.05,4681.548837209302,3.8637209302325584
140432474,1.7235903E7,342820.981042654,57.2,354779.7867298578,59.2,11958.805687203792,3.484834123222749
140349581,1.0016704E7,168247.28222996515,61.75,175188.3205574913,64.35,6941.038327526132,4.113588850174216
140097208,7980886.0,154134.34375,59.1,160048.45089285713,61.4,5914.107142857143,3.6066964285714285
139996871,5336029.0,103856.07514450866,59.0,107503.15028901734,61.1,3647.0751445086707,3.6508670520231217
140893731,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140804943,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
144495420,5624222.0,66690.4475,65.55,68641.9675,67.65,1951.52,2.9915
139279178,1.7214943E7,339447.9289099526,56.85,352154.94786729856,58.95,12707.018957345972,3.815165876777251
144518485,5624222.0,66690.4475,65.55,68641.9675,67.65,1951.52,2.9915
140680501,6642278.0,98593.515,63.4,101527.59,65.25,2934.075,3.184
140726241,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
